"","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"587",56.1402108881588,1,4,0,0,0,0,2,0,5,3,2,5,2,3,0,0,0,0,1,1,2,2,0,0,1,0,0,2,0,0,0,2,1,0,2,5,0,2,0,2,1,0,5,0,0,0,2,1,0,5,1,0,4,0,2,0,1,0,0,2,5,0,0,0,0,0,1,0,0,1,3,0,4,0,0,0,2,0,1,1,0,0,3,0,1,0,2,0,3,0,0,0,0,1,0,1,5,0,0,2
"588",61.2808711551994,2,1,1,0,2,0,0,0,2,0,1,0,0,1,0,5,0,1,4,0,0,0,0,0,0,1,0,3,0,2,0,1,2,2,0,1,0,1,3,1,3,0,0,0,3,5,2,4,0,0,3,1,0,1,0,0,0,0,1,5,3,4,1,0,0,2,3,2,4,3,3,0,2,0,0,0,4,0,5,0,0,2,0,1,0,3,1,0,0,2,2,0,0,0,1,4,0,1,2,0
"589",47.3508699154589,0,0,0,0,2,0,0,0,1,0,0,1,3,0,1,0,0,3,0,2,0,2,0,3,0,0,0,0,0,1,1,0,0,4,0,1,0,1,0,2,0,0,2,1,0,1,2,0,1,3,1,0,1,2,2,2,3,2,0,0,4,2,0,4,0,0,0,1,2,1,1,2,5,5,0,1,0,1,0,2,0,0,2,1,0,2,0,1,2,2,0,0,2,0,2,0,4,3,4,0
"590",52.3183996954151,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,1,0,0,4,1,0,0,0,0,0,0,0,0,5,0,2,0,2,1,1,5,0,2,4,1,1,0,1,0,1,0,0,1,1,0,0,0,3,0,0,2,1,0,1,0,0,0,0,0,5,0,2,1,0,2,2,1,0,0,1,1,1,0,4,0,5,1,5,4,1,0,2,0,0,5,5,0,0,5,2,1
"591",68.2981986117953,0,0,2,0,0,0,1,1,5,1,3,0,1,3,1,0,5,2,0,2,0,1,0,0,0,1,0,0,0,0,1,2,0,0,2,0,5,0,0,2,2,4,2,4,4,0,1,0,0,0,2,0,0,0,0,0,0,4,1,1,0,1,1,0,0,0,0,0,2,0,3,0,5,4,0,0,2,0,1,1,0,5,0,0,0,1,0,0,1,0,0,0,0,3,1,5,5,0,1,4
"592",57.0994952784595,0,1,0,0,4,0,3,0,0,1,1,0,0,0,1,2,0,0,3,0,0,0,2,0,2,4,1,0,1,1,0,3,2,0,1,0,0,3,2,1,3,0,0,0,0,1,1,2,0,0,2,2,1,5,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,3,3,4,0,0,0,0,2,0,1,5,5,0,0,1,0,2,1,0,3,1,2,5,1,0,5,4,1,1,0,0
"593",80.6318736308073,3,0,5,0,0,2,0,3,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,4,2,0,0,0,0,1,0,0,1,0,5,2,0,1,0,0,5,5,1,1,2,4,0,0,3,0,2,5,0,0,5,0,0,0,0,2,2,0,2,2,2,0,0,1,2,1,2,3,1,0,0,1,0,2,0,3,2,0,4,0,0,0,0,0,0,0,0,1,4,5
"594",36.6669053807924,2,3,2,0,0,2,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,3,5,2,0,0,0,3,2,0,1,0,0,0,0,1,5,1,2,0,4,0,0,2,1,1,5,2,0,1,0,0,0,3,1,0,2,0,0,2,4,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,0,2,1,2,0,4,2,0,0,1,0,0,0,0,0,1,0,0,0,1
"595",21.2046806399057,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,0,2,0,5,1,1,0,0,2,0,5,0,0,2,4,0,0,5,4,0,0,0,0,0,0,2,5,2,0,5,2,1,0,0,1,0,0,0,5,0,0,0,2,4,0,4,4,1,2,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,2,0,1,0,2,0,0
"596",50.9986849506299,2,0,3,0,0,0,0,0,2,0,1,0,1,0,1,0,0,3,1,0,0,2,3,0,0,4,0,0,0,0,5,0,0,0,2,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,1,0,2,1,0,0,4,1,0,0,0,1,0,2,0,0,1,2,0,3,0,1,2,1,5,0,4,0,2,0,1,0,0,4,0,0,1,2,0,2,0,2,2
"597",65.7869373076656,0,2,1,0,2,5,0,0,1,1,3,2,2,0,0,1,5,0,5,5,5,0,0,0,0,4,2,0,4,2,0,0,2,2,1,0,0,0,1,1,1,1,2,0,0,0,1,0,0,0,4,0,0,0,5,0,1,3,2,2,0,0,0,1,0,3,0,0,1,0,2,3,2,0,0,0,2,1,1,0,4,1,0,0,0,4,0,2,0,2,0,2,0,0,0,2,0,0,0,1
"598",24.7038322132659,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,1,5,1,1,4,0,0,2,1,0,0,1,0,0,1,1,0,0,5,1,2,0,2,4,0,1,0,3,1,4,2,0,1,5,0,0,0,2,0,0,1,0,0,0,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,2,0,0,0,1,0,2,1,0,2
"599",60.2619131458458,0,0,0,0,2,1,0,0,2,0,1,2,4,1,0,1,1,0,0,2,5,0,2,0,1,3,0,0,0,0,0,0,2,3,0,0,2,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,4,4,0,5,0,0,0,0,1,0,5,4,0,2,1,2,5,0,0,0,1,1,3,0,0,2,1,1,0,1,2,0,1,0,0,0,0,0,2,0,5
"600",76.3464105217321,1,0,2,4,1,3,0,1,1,0,3,2,2,1,0,0,1,2,2,0,3,1,0,0,2,0,1,0,2,0,2,0,0,2,1,0,0,1,5,0,1,3,2,2,0,0,0,0,1,2,5,5,2,2,0,0,0,2,2,2,0,1,2,0,5,4,1,1,2,4,2,2,0,5,0,0,4,0,4,0,1,1,0,0,2,2,0,0,1,3,1,0,2,5,0,1,0,4,1,2
"601",27.4123607254096,0,0,1,0,1,2,0,0,3,0,0,0,3,0,3,0,2,0,0,0,2,2,3,4,0,3,2,2,2,5,0,0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,5,1,3,0,0,3,1,0,0,0,2,0,5,0,0,4,0,1,4,1,0,0,0,1,3,0,0,0,1,2,1,0,0,4,0,0
"602",55.0042159583011,0,0,0,1,0,0,4,0,1,1,1,4,0,2,0,1,1,0,4,1,0,0,0,0,1,2,4,0,0,0,0,4,2,0,0,0,2,0,0,2,0,0,0,0,2,2,4,0,0,1,2,0,1,0,1,0,0,4,0,0,3,4,0,0,0,1,0,0,0,2,4,1,3,0,0,1,1,0,0,1,0,0,0,2,5,5,1,0,3,1,0,4,0,2,0,1,0,1,1,0
"603",34.3774932697131,5,1,0,0,3,2,0,0,0,0,1,4,0,0,2,0,0,1,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,4,2,2,0,0,0,0,5,0,0,0,0,2,0,0,0,5,5,0,1,3,0,0,0,1,3,0,3,0,3,1,0,1,0,0,0,1,0,3,2,4,2,0,4,0,0,2,0,0,1,0,1,0,0
"604",37.0244789914456,0,0,0,1,4,0,1,1,0,0,0,3,3,2,0,0,0,0,0,5,0,1,1,0,0,1,5,2,4,0,0,0,0,0,0,1,0,5,1,0,3,0,0,2,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,2,5,3,4,1,0,2,3,0,5,0,0,1,1,1,0,0,2,0,0,1,0,4,2,0,1,0,0,0,0,0,3,2,0,0,0,1
"605",45.3448592573766,3,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,1,0,1,4,0,0,2,0,1,1,0,0,1,4,4,0,1,0,0,0,4,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,2,0,0,4,0,0,0,1,3,0,0,0,1,4,0,0,0,0,0,0,2,2,0,3,0,0,3,0,0,5,0,0,0,4,4,0,0,2
"606",59.1626583920929,3,0,2,0,3,1,1,1,2,0,1,0,0,0,5,2,3,1,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,5,3,0,0,0,2,0,0,2,0,2,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,5,0,5,5,4,1,0,2,1,0,1,0,2,4,2,0,0,1,0,0,0,4,0,0,1,0,0,0,1,0,3,2
"607",64.7831441911614,0,4,0,0,1,0,0,0,2,1,0,0,3,0,1,3,3,0,0,5,0,2,0,4,2,4,4,0,0,1,1,0,0,4,0,0,5,4,0,0,1,2,0,2,0,2,0,4,0,0,0,2,1,3,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,1,1,0,2,1,2,0,2,0,4,5,2,0,0,1,2,0,0,0,4,0,4,0,1
"608",42.8792969772241,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,5,3,0,1,3,0,0,0,0,0,5,0,5,3,1,3,0,0,0,1,5,1,4,0,0,2,0,3,3,4,0,0,0,1,0,0,1,2,5,1,0,1,3,3,0,1,0,1,0,0,0,1,0,2,2,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,2,0,1,0,1,1,0,0,2,0,0
"609",48.2365010538312,0,3,0,1,1,0,0,0,2,1,2,0,5,3,3,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,3,1,0,4,2,4,2,4,3,2,0,0,1,3,2,0,2,0,0,1,0,0,0,0,0,0,1,0,2,0,3,0,2,0,0,5,0,0,3,1,4,0,0,0,0,1,5,2,4,0,0,0,0,2,0,2,0,5,4,1,1,0,0,2,1,0,2,2,0
"610",48.282427585789,2,1,2,5,0,0,0,0,0,0,4,0,0,3,2,0,1,3,1,0,1,0,0,3,0,1,0,0,0,4,0,5,0,0,0,0,4,3,0,2,0,2,0,0,2,1,0,0,0,0,5,0,0,2,0,0,0,1,0,1,0,4,0,0,0,3,0,0,4,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,5,0,0,0,2,0,0,2
"611",58.3578721974719,5,0,0,0,0,0,0,1,0,2,0,1,0,1,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,2,1,0,0,0,5,2,4,0,5,2,0,1,0,1,0,2,3,2,0,0,0,4,0,0,5,0,1,0,2,4,2,0,1,2,1,0,0,0,1,1,3,0,0,1,0,1,0,0,0,5,0,0,1,1,1,0,0,0,0,1,2,0,0,2
"612",43.3484256303946,0,0,0,0,0,3,0,4,0,1,0,0,4,2,5,0,1,0,0,2,0,1,1,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,2,0,2,2,2,0,0,3,5,0,0,3,1,2,1,2,0,3,0,1,0,0,1,2,0,0,1,0,0,0,5,0,1,0,0,0,4,0,0,2,0,3,0,0,0,1,5,2,0,2,1,5,1,5,0,0,0,2,0,0,0,0
"613",44.4333223116412,1,1,0,1,0,2,2,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,1,1,1,0,0,0,3,4,2,0,0,1,1,0,0,2,0,5,0,5,2,0,2,0,1,0,0,1,0,0,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,4,0,2,2,0,2,1,2,0,1,4,4,2,0,0,2,0,0,0,1,0,2,1,2
"614",34.6849212108775,0,1,0,1,0,5,1,1,0,2,1,0,1,0,2,5,0,0,0,4,4,0,3,0,1,2,0,0,0,2,0,5,0,1,1,5,0,0,2,4,1,0,0,0,0,1,0,1,0,1,2,1,0,1,0,1,5,5,0,1,3,0,1,0,0,0,5,2,0,2,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,1,2,0,1,0,5,3
"615",28.9756713461897,0,0,0,3,0,4,2,2,1,2,0,1,0,2,1,1,0,1,2,1,0,4,0,0,0,0,2,0,2,0,1,3,3,0,0,0,0,0,4,0,1,1,0,0,0,4,1,0,2,1,0,2,2,0,2,0,0,0,2,0,1,0,0,0,2,2,1,0,0,2,0,0,1,2,5,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,3,0,0,5,0,0,2,1,0,1
"616",43.5554771389884,0,1,0,3,0,0,0,2,1,0,1,0,0,1,0,0,0,0,2,0,1,0,5,2,3,1,0,1,0,3,1,2,0,0,0,1,1,1,0,1,1,0,1,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,3,4,0,0,0,0,1,0,0,2,3,1,2,3,0,1,1,0,2,0,4,0,0,0,3,0,0,2,1,0,0,1,1,2,1,2,2,0,4,0,0,1
"617",35.6528488848479,0,0,0,2,0,1,2,0,1,0,0,4,4,1,2,0,0,5,1,3,0,0,1,0,0,0,0,1,4,0,2,0,0,0,1,0,4,5,0,2,0,0,2,5,2,0,2,0,0,3,3,0,1,0,2,2,0,2,2,0,1,0,0,0,1,0,2,0,0,1,2,1,2,0,0,0,1,0,1,4,0,1,4,0,0,1,4,1,0,5,1,0,0,3,0,0,2,1,0,0
"618",48.7809650424658,2,5,0,0,0,0,5,0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,2,0,0,0,1,1,0,0,0,2,0,5,5,0,4,0,0,4,1,1,4,1,1,4,2,1,0,3,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,2,0,0,2,0,0,5,0,0,0,1
"619",71.9838546542543,3,2,2,4,0,2,1,0,3,0,1,1,1,0,1,5,0,0,0,1,1,2,0,0,0,1,0,0,0,0,3,1,0,0,0,5,1,0,1,2,3,1,0,0,4,0,0,2,2,0,3,0,2,0,1,2,1,5,0,0,1,0,1,0,0,0,5,2,1,0,2,0,0,0,0,0,0,0,5,1,5,2,1,1,0,1,0,1,0,2,0,2,0,0,0,0,0,1,2,2
"620",46.8193972366214,0,1,1,0,4,5,2,1,4,0,5,0,0,1,1,0,0,0,1,2,0,0,5,2,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,2,1,3,2,2,1,1,2,1,4,0,2,2,0,0,3,0,0,0,1,0,2,0,2,5,0,0,0,0,0,2,0,1,2,2,1,0,1,0,0,1,2,0,4,1,2,0,3,1,2,0,0
"621",23.9286700629725,0,0,1,0,0,0,0,0,3,0,0,0,4,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,1,2,3,2,2,2,0,2,0,0,3,1,2,1,5,0,1,1,0,1,2,1,1,0,2,0,1,2,0,0,1,0,2,0,4,1,0,2,0,0,1,2,0,0,2,0,2,0,1,0,1,1,5,0,0,0,3,0,3,2,0,0,2,2,1,5,0,0,2,0,5,5
"622",17.2944834435584,0,1,2,1,2,0,1,0,0,0,5,0,1,0,0,4,1,4,0,3,0,1,0,0,0,0,0,0,2,1,0,1,4,0,5,0,2,0,0,1,0,5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,0,2,1,1,2,0,0,2,0,0,0,0,0,0,2,0,0,1,3,0,0,1,0,0,5,2,0,0,3,1,0,2,2,0,0,0,1,0,1,0,2,2,0
"623",53.1957099093578,0,1,0,0,0,0,5,0,3,0,0,0,0,3,5,0,0,2,0,1,0,2,0,0,0,1,0,0,1,4,3,0,4,0,1,0,0,1,0,1,1,0,0,0,0,1,0,2,0,1,1,0,1,2,0,1,0,0,0,1,5,0,1,0,0,2,5,2,0,2,0,0,0,0,3,1,0,0,0,1,1,0,2,2,5,1,2,1,1,0,0,0,0,2,0,3,1,2,5,1
"624",56.3179294813515,0,1,0,0,0,0,0,0,5,0,1,4,1,0,2,0,1,0,1,0,1,3,1,0,5,4,2,0,0,1,2,0,0,0,0,1,3,0,0,0,3,2,3,0,0,0,5,1,0,0,1,0,0,0,1,0,0,1,2,0,2,2,0,0,0,0,0,3,4,0,1,3,2,1,4,0,1,0,4,0,5,2,0,0,0,2,0,1,0,0,2,1,4,0,2,0,0,1,0,1
"625",58.1098009531113,0,0,0,2,0,1,0,1,1,0,2,0,4,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,2,0,0,2,2,1,4,0,0,0,0,4,0,2,0,1,5,1,0,0,0,0,2,2,0,0,4,0,0,1,0,0,0,4,1,2,3,0,2,4,1,3,5,2,5,2,0,0,0,0,2,1,0,4,0,1,0,0,0,1,0,5,1,0,2
"626",74.5667658601651,1,0,1,0,1,1,2,0,5,0,2,0,3,4,1,0,0,2,0,1,2,1,2,4,0,2,2,0,0,0,1,0,2,2,0,0,0,2,1,1,0,0,0,5,0,3,0,0,2,0,0,0,3,0,0,0,0,2,2,2,2,0,1,0,2,0,5,0,0,2,2,0,1,1,4,5,0,0,5,1,0,3,3,3,1,2,0,1,2,2,0,0,2,0,0,4,0,0,0,3
"627",34.9335358051317,0,0,3,0,0,0,0,1,1,1,0,5,3,0,0,0,2,2,0,0,0,0,0,1,3,0,0,2,0,3,0,5,0,1,0,0,0,0,2,0,0,1,0,5,0,1,0,0,2,0,1,0,4,0,0,0,5,2,2,0,1,0,2,0,0,0,1,0,0,1,0,1,0,3,0,0,5,0,0,0,0,0,1,1,5,5,1,2,1,1,0,0,0,2,4,0,0,0,2,0
"628",48.0366590926331,0,1,0,1,0,0,1,0,0,0,0,0,2,2,4,0,0,0,2,0,0,0,2,3,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,2,5,0,0,3,2,5,2,0,2,0,1,0,0,0,1,0,5,0,0,0,1,0,1,0,0,0,3,5,0,0,0,0,0,0,1,0,2,0,0,4,4,0,2,3,3,1,0,0,0,2,0
"629",3.7837415206366,1,0,0,0,0,1,0,0,0,0,5,2,0,0,0,5,0,2,0,1,1,0,5,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,2,4,5,1,2,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,2,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0
"630",69.4340278222997,0,5,0,1,0,0,0,0,1,0,5,0,0,2,0,0,1,0,1,3,1,0,0,0,0,0,0,5,0,0,1,0,1,1,0,3,0,5,3,0,4,5,4,5,0,3,4,2,0,0,1,0,0,0,0,4,1,2,0,1,0,0,0,3,0,0,0,1,2,0,2,0,2,0,0,2,2,2,2,1,1,4,0,0,1,4,0,4,0,5,5,1,2,0,2,0,0,1,0,1
"631",51.7533826016918,0,2,0,0,0,0,0,2,0,0,1,0,2,0,0,1,1,1,1,0,0,1,0,2,1,1,0,0,0,0,0,5,0,0,0,4,2,5,4,2,2,1,0,0,0,0,0,2,0,1,0,0,1,4,0,0,0,0,0,4,0,0,4,0,0,1,2,0,2,0,0,2,1,5,0,1,2,2,0,1,0,0,0,0,0,0,1,4,2,0,1,0,0,0,1,1,0,1,0,0
"632",60.4858861602268,2,0,0,2,0,0,0,0,0,0,0,1,3,4,3,2,1,0,0,2,3,0,0,0,3,1,0,0,1,2,0,2,0,0,0,3,0,0,0,0,1,4,2,0,0,2,0,0,0,3,0,1,4,0,0,0,1,5,1,1,1,0,3,2,0,0,1,0,0,0,1,2,0,5,0,3,0,4,0,0,0,2,0,1,0,4,0,0,2,0,0,0,2,0,1,1,0,0,0,2
"633",61.2934978931181,0,5,4,2,0,1,0,1,5,1,1,0,2,0,0,1,0,5,1,0,0,0,3,2,2,2,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,2,0,0,0,0,0,1,5,0,0,0,2,1,2,3,0,3,0,1,0,0,2,0,1,5,0,2,0,0,0,0,1,1,0,5,3,0,1,0,0,1,0,0,1,0,1,0,0,2,2,1,3,0,0,1,4
"634",88.9318256086861,2,0,0,0,1,2,3,1,3,0,2,2,1,0,0,1,4,4,2,5,2,2,0,1,1,4,5,0,0,0,0,0,2,0,0,0,0,3,0,0,5,3,0,0,2,2,1,0,0,0,4,0,0,0,0,0,2,3,5,0,0,2,0,0,1,0,1,0,4,0,5,0,0,0,0,0,2,0,4,0,1,2,5,0,0,2,2,1,0,0,0,2,4,1,0,2,0,0,2,1
"635",52.0733961721249,0,0,0,0,0,0,2,5,2,0,0,0,1,1,3,0,0,0,0,1,1,0,5,0,0,0,0,0,2,0,0,1,2,0,0,0,2,1,0,0,2,2,0,3,1,2,5,0,0,0,1,0,1,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,3,1,0,0,3,1,2,3,1,5,0,5,1,1,1,1,0,1,5,3,1,0,0,0,0,5,1,3,2,0,0,0
"636",50.3284182343445,0,1,0,3,0,5,2,0,2,0,4,0,0,0,0,0,1,0,1,4,2,0,0,0,1,1,0,2,0,0,3,0,2,0,1,0,0,2,1,5,5,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,3,0,4,0,0,0,2,0,0,2,1,0,2,0,0,1,2,0,0,0,0,0,0,5
"637",18.9366620254335,0,4,0,0,1,0,0,1,4,5,1,5,0,1,1,0,2,0,0,1,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,1,0,0,2,0,3,2,0,1,2,0,0,1,0,2,1,0,0,0,1,0,1,4,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,5,2,0,1,0,0,1,0,0,0,0,0
"638",67.7116464822195,0,0,0,0,1,0,3,0,3,0,0,0,1,2,5,0,0,0,1,1,1,3,3,0,0,2,1,0,0,0,2,0,4,2,0,2,0,0,0,5,0,0,2,2,0,4,0,0,0,1,0,0,1,0,0,2,0,2,2,0,1,0,0,2,0,2,0,0,1,2,0,0,2,1,2,2,0,2,2,2,5,1,0,2,0,5,0,1,1,1,0,0,4,0,0,3,5,1,0,0
"639",51.2447514440411,0,5,0,0,0,2,3,0,0,2,5,0,1,0,0,0,0,0,4,0,4,4,0,0,0,1,0,5,0,0,0,1,1,1,2,0,1,1,0,2,0,0,1,1,0,0,0,0,4,2,2,1,0,0,0,3,0,2,0,5,0,0,0,0,0,3,5,0,1,1,0,1,0,5,2,2,2,0,5,2,0,1,0,0,1,0,1,5,1,3,1,0,1,1,0,2,2,0,5,0
"640",24.1304725480892,0,0,0,1,0,1,1,1,1,3,2,5,5,0,0,0,0,2,0,0,1,1,0,5,5,2,1,4,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,1,0,2,1,1,0,0,0,0,0,1,1,2,0,2,1,0,0,0,2,5,2,2,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,1,0,2,0,1,0
"641",28.2749179793577,0,1,2,1,2,0,0,0,0,1,1,1,0,1,3,0,0,1,0,1,0,1,0,3,0,1,0,0,4,0,0,0,5,0,0,1,0,5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,2,0,0,0,4,1,0,0,0,4,0,2,0,0,0,0,1,1,0,1,1,4,4,0,0,0,2,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1
"642",49.4384979237663,0,1,3,3,1,0,0,0,2,0,5,5,4,0,4,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,4,1,0,0,0,4,1,0,0,2,1,0,1,2,2,2,1,0,0,0,2,0,2,0,0,0,0,0,0,2,1,0,5,2,0,1,0,1,0,2,0,0,1,1
"643",43.3223751201788,0,0,0,0,1,1,3,0,2,0,4,4,2,0,0,0,0,0,2,0,4,1,1,5,0,2,3,2,0,1,0,1,0,0,0,0,0,3,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,5,3,0,1,2,0,2,0,1,0,2,0,0,4,2,2,3,0,4,3,2,0,2,0,1,3,0,0,1,0,0,1,1,1,0,4,0,4,1,0,0,0,2,0,0,0
"644",31.81316803213,0,1,0,0,0,0,1,3,1,0,2,0,2,0,2,0,2,0,3,1,0,0,2,0,0,3,0,0,5,0,1,0,5,5,2,0,3,0,0,2,0,5,3,2,2,1,1,1,0,2,0,1,0,0,2,2,2,0,1,4,0,4,1,0,0,0,0,0,1,0,0,3,0,0,3,0,2,0,2,4,0,0,2,5,2,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0
"645",41.0489694663941,0,2,0,0,0,0,1,2,0,2,3,1,0,0,2,0,0,0,0,5,0,0,0,0,0,2,1,3,0,0,5,1,0,1,5,0,2,0,5,0,0,1,0,2,5,1,1,0,0,5,2,0,2,0,0,3,1,0,1,0,2,2,0,1,2,0,0,0,0,4,1,0,0,0,2,1,0,2,1,0,0,2,2,3,3,0,0,2,0,0,0,0,0,0,1,1,1,5,0,0
"646",56.0969758750448,0,0,0,0,0,1,2,1,3,0,0,0,0,1,1,0,1,5,0,2,0,5,5,0,0,2,0,0,0,0,1,2,3,0,0,0,0,0,0,0,2,0,0,0,2,2,1,0,0,2,2,1,1,0,0,1,3,1,0,1,3,1,0,0,0,1,3,0,1,2,4,1,3,0,2,2,0,0,0,1,5,0,0,2,1,1,1,1,4,0,3,0,0,0,0,0,1,0,1,0
"647",35.0602517471889,0,1,0,3,1,0,0,1,5,2,3,1,0,0,1,5,5,2,0,0,0,0,0,3,1,0,0,0,0,2,2,0,1,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,5,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,2,0,0,0,5,1,0,0,4,0,0,1,0,4,0,0,2,5,4
"648",40.1127470470733,1,1,1,4,0,0,3,5,0,0,0,5,1,1,4,0,0,2,0,2,1,4,2,0,4,0,4,0,2,0,1,0,0,0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,3,0,3,0,0,0,1,0,1,0,0,2,0,1,1,0,4,0,0,5,1,1,0,0,0,3,0,4,2,0,0,0,2,0,1,0,0,5,0,0,0,0,1,2,0,0,0,2,2
"649",62.1586508871666,0,2,0,1,0,1,0,2,4,0,4,0,1,5,2,0,0,0,0,2,0,1,1,0,5,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,2,1,0,0,1,1,0,0,0,1,0,0,0,1,2,0,1,2,0,2,0,1,0,0,0,2,0,2,0,1,0,1,0,2,1,4,0,1,2,0,5,0,2,0,1,0,0,2,0,0,0,0,2,1,0,5,2,1,4
"650",58.3709875433008,5,3,1,0,0,0,4,0,0,0,2,0,5,0,2,0,2,0,1,0,0,0,5,0,2,1,1,1,0,0,0,2,0,2,2,2,5,5,0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,1,0,0,4,4,0,0,0,0,0,5,4,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,1,0,0,0,0,0,2,2,2,0,0,4,2,0
"651",48.6822162535085,0,1,0,0,0,3,0,5,0,0,4,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,2,1,0,0,0,4,0,3,5,1,1,1,0,0,1,1,1,1,0,4,0,0,0,3,1,1,0,0,0,0,0,2,0,1,0,0,4,0,0,0,3,3,0,0,0,2,2,0,2,2,0,0,0,1,3,0,4,1,0,1
